Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:2	pqif		rc://*/ta/man/translate/figs-possession	τῷ εὐαγγελίῳ τοῦ Χριστοῦ	1	Here, Paul is using the possessive form to describe a **gospel** that could be: (1) about **Christ**. Alternate translation: “the gospel about Christ” (2) be from **Christ**. Alternate translation: “the gospel from Christ”
3:2	maoe		rc://*/ta/man/translate/figs-metaphor	στηρίξαι	1	Here, Paul is speaking of Timothy supporting or helping the Thessalonians in their faith as if he were making them physically stronger. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “help”
3:2	pizt		rc://*/ta/man/translate/figs-abstractnouns	τῆς πίστεως ὑμῶν	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “how you believe”
3:3	o4w8		rc://*/ta/man/translate/grammar-connect-logic-goal	τὸ μηδένα σαίνεσθαι	1	Here, the word **that** could introduce: (1) another purpose for which Paul sent Timothy to the Thessalonians to strengthen and comfort them (see [3:2](../03/02.md)). Alternate translation: “in order that no one would be disturbed” (2) what Timothy strengthened and comforted the Thessalonians about. Alternate translation: “showing you that no one should be disturbed” or “that is, that no one be disturbed”
3:3	v8q7		rc://*/ta/man/translate/figs-activepassive	μηδένα σαίνεσθαι ἐν ταῖς θλίψεσιν ταύταις	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “these afflictions disturb no one”
3:3	u7vo		rc://*/ta/man/translate/figs-abstractnouns	ἐν ταῖς θλίψεσιν ταύταις	1	If your language does not use an abstract noun for the idea of **afflictions**, you could express the same idea in another way. Alternate translation: “by being afflicted” or “by how we are afflicted”
3:3	s8s2		rc://*/ta/man/translate/grammar-connect-words-phrases	γὰρ	1	Here, the word **For** introduces an explanation for why the Thessalonians should not **be disturbed**. If it would be helpful in your language, you could use a word or phrase that introduces an explanation for a claim. Alternate translation: “Indeed,” or “You should not be disturbed because”
3:3	t0vs		rc://*/ta/man/translate/writing-pronouns	αὐτοὶ & οἴδατε	1	For emphasis, Paul is stating the pronoun **you**, which is already implied in the verb **know**. If your language can state implied pronouns explicitly for emphasis, you may want to use that construction in your translation. Other languages may have other ways of bringing out this emphasis. The ULT does so by using the intensive pronoun **yourselves**. Alternate translation: “as for you, you know” or “it is you who know”
3:3	cdaa		rc://*/ta/man/translate/writing-pronouns	εἰς τοῦτο	1	The pronoun **this** refers to experiencing the **afflictions** that Paul has mentioned. If it would be helpful in your language, you could refer to the **afflictions** more explicitly. Alternate translation: “for suffering these afflictions”
3:3	rkx9		rc://*/ta/man/translate/figs-activepassive	κείμεθα	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “God has appointed us”
3:3	gla7		rc://*/ta/man/translate/figs-exclusive	κείμεθα	1	By **we**, Paul includes himself, his fellow workers, and the Thessalonians, so use the inclusive form of that word in your translation if your language marks that distinction.
3:4	w95u		rc://*/ta/man/translate/grammar-connect-logic-result	καὶ γὰρ	1	Here, the phrase **For also** introduces another reason why the Thessalonians should “not be disturbed by these afflictions” (see [3:3](../03/03.md)). If it would be helpful in your language, you could use a word or phrase that introduces another reason for a claim. Alternate translation: “Another reason why you should not be disturbed is that” or “Further,”
3:4	wo6q		rc://*/ta/man/translate/figs-exclusive	πρὸς ὑμᾶς ἦμεν, προελέγομεν ὑμῖν ὅτι μέλλομεν	1	Here, the word **we** in the clauses **we were with you** and **we were telling you** only includes Paul and his fellow workers. It does not include the Thessalonians. However, the word **we** in the clause **we are about to suffer affliction** does include the Thessalonians. Make sure that this is clear if your language marks these distinctions.
3:4	wuco		rc://*/ta/man/translate/figs-quotations	προελέγομεν ὑμῖν ὅτι μέλλομεν θλίβεσθαι, καθὼς	1	It may be more natural in your language to have a direct quotation here. Alternate translation: “we were telling you in advance, ‘We are about to be afflicted,’ just as”
3:4	nm1l		rc://*/ta/man/translate/figs-activepassive	μέλλομεν θλίβεσθαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, you could use an indefinite subject. Alternate translation: “people are about to afflict us”
3:4	qqri		rc://*/ta/man/translate/figs-explicit	ἐγένετο καὶ οἴδατε	1	Here Paul means that what he and his fellow workers told the Thessalonians would happen did indeed happen, and the Thessalonians know it. If it would be helpful in your language, you could make it more explicit that the Thessalonians **know** that the afflictions **happened**. Alternate translation: “it happened, which you know”
3:5	tj4e		rc://*/ta/man/translate/writing-pronouns	διὰ τοῦτο κἀγὼ μηκέτι στέγων, ἔπεμψα	1	Here, the word **this** could refer to: (1) what Paul said in the previous verse about how the believers have experienced affliction (See: [3:4](../03/04.md)). Alternate translation: “Because of those afflictions, I also, no longer enduring it, sent” (2) what Paul says in this verse about how he could no longer endure. Alternate translation: “Because I could no longer endure it, I also sent”
3:5	o9ep		rc://*/ta/man/translate/grammar-connect-logic-result	μηκέτι στέγων	1	Here, much as in [3:1](../03/01.md), the word **enduring** could introduce: (1) the reason why Paul **sent** Timothy. Alternate translation: “since I could no longer endure it” (2) the time when Paul **sent** Timothy. Alternate translation: “when I could no longer endure it”
3:5	st3d		rc://*/ta/man/translate/figs-explicit	μηκέτι στέγων	1	Here, much as in [3:1](../03/01.md) Paul implies that he could no longer endure being separated from the Thessalonians and not knowing how they were doing. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “enduring my separation from you no longer” or “no longer enduring how I long to see you”
